variant,N,P,edge_prob,seed,rep,seconds,colors,valid,rc
super,450,8,0.5,42,2,0.213476213,107,True,0
super,450,8,0.5,42,3,0.170515630,107,True,0
super,500,1,0.5,42,1,2.741116917,117,True,0
super,500,1,0.5,42,2,2.650355667,117,True,0
super,500,1,0.5,42,3,2.665341146,117,True,0
super,500,2,0.5,42,1,2.216734642,117,True,0
super,500,2,0.5,42,2,2.152897072,117,True,0
super,500,2,0.5,42,3,2.154124996,117,True,0
super,500,4,0.5,42,1,0.617317515,117,True,0
super,500,4,0.5,42,2,1.075058325,117,True,0
super,500,4,0.5,42,3,0.802065656,117,True,0
super,500,8,0.5,42,1,0.243759576,117,True,0
super,500,8,0.5,42,2,0.314210607,117,True,0
super,500,8,0.5,42,3,0.237813659,117,True,0
super,550,1,0.5,42,1,3.509202270,126,True,0
super,550,1,0.5,42,2,3.570336758,126,True,0
super,550,1,0.5,42,3,3.463992162,126,True,0
super,550,2,0.5,42,1,2.833406900,126,True,0
super,550,2,0.5,42,2,2.822922168,126,True,0
super,550,2,0.5,42,3,2.827407324,126,True,0
super,550,4,0.5,42,1,1.005961044,126,True,0
super,550,4,0.5,42,2,1.166105018,126,True,0
super,550,4,0.5,42,3,1.023777371,126,True,0
super,550,8,0.5,42,1,0.391925195,126,True,0
super,550,8,0.5,42,2,0.423152434,126,True,0
super,550,8,0.5,42,3,0.366912092,126,True,0
super,600,1,0.5,42,1,4.486859036,134,True,0
super,600,1,0.5,42,2,4.495028088,134,True,0
super,600,1,0.5,42,3,4.523755007,134,True,0
super,600,2,0.5,42,1,3.646055163,134,True,0
super,600,2,0.5,42,2,2.953357253,134,True,0
super,600,2,0.5,42,3,2.970240328,134,True,0
super,600,4,0.5,42,1,1.513590282,134,True,0
super,600,4,0.5,42,2,1.316582695,134,True,0
super,600,4,0.5,42,3,0.994240411,134,True,0
super,600,8,0.5,42,1,0.402889914,134,True,0
super,600,8,0.5,42,2,0.427973212,134,True,0
super,600,8,0.5,42,3,0.438442478,134,True,0
super,650,1,0.5,42,1,5.733725601,143,True,0
super,650,1,0.5,42,2,5.702018015,143,True,0
super,650,1,0.5,42,3,5.712251126,143,True,0
super,650,2,0.5,42,1,4.614027602,143,True,0
super,650,2,0.5,42,2,3.713016099,143,True,0
super,650,2,0.5,42,3,4.574447069,143,True,0
super,650,4,0.5,42,1,1.170160109,143,True,0
super,650,4,0.5,42,2,1.542789550,143,True,0
super,650,4,0.5,42,3,2.263422405,143,True,0
super,650,8,0.5,42,1,0.610919802,143,True,0
super,650,8,0.5,42,2,0.556281267,143,True,0
super,650,8,0.5,42,3,0.638176917,143,True,0
super,700,1,0.5,42,1,7.186730247,152,True,0
super,700,1,0.5,42,2,7.128207281,152,True,0
super,700,1,0.5,42,3,7.113357448,152,True,0
super,700,2,0.5,42,1,5.689384471,152,True,0
super,700,2,0.5,42,2,5.680489315,152,True,0
super,700,2,0.5,42,3,5.640546494,152,True,0
super,700,4,0.5,42,1,1.956880617,152,True,0
super,700,4,0.5,42,2,1.624706666,152,True,0
super,700,4,0.5,42,3,1.631139107,152,True,0
super,700,8,0.5,42,1,0.542229208,152,True,0
super,700,8,0.5,42,2,0.795395973,152,True,0
super,700,8,0.5,42,3,0.712013052,152,True,0
super,750,1,0.5,42,1,8.814473612,163,True,0
super,750,1,0.5,42,2,8.754246596,163,True,0
super,750,1,0.5,42,3,8.828402298,163,True,0
super,750,2,0.5,42,1,6.951560924,163,True,0
super,750,2,0.5,42,2,6.992313966,163,True,0
super,750,2,0.5,42,3,6.972201746,163,True,0
super,750,4,0.5,42,1,2.364907437,163,True,0
super,750,4,0.5,42,2,2.097794983,163,True,0
super,750,4,0.5,42,3,2.993357435,163,True,0
super,750,8,0.5,42,1,0.988637885,163,True,0
super,750,8,0.5,42,2,0.876118532,163,True,0
super,750,8,0.5,42,3,0.873485968,163,True,0
super,800,1,0.5,42,1,10.671599027,174,True,0
super,800,1,0.5,42,2,10.699944582,174,True,0
