variant,N,P,edge_prob,seed,rep,seconds,colors,valid,rc
ghc,300,1,0.5,42,3,2.561065e-3,76,True,0
ghc,300,2,0.5,42,1,3.312778e-3,80,True,0
ghc,300,2,0.5,42,2,3.564153e-3,80,True,0
ghc,300,2,0.5,42,3,3.70449e-3,80,True,0
ghc,300,4,0.5,42,1,3.80432e-3,86,True,0
ghc,300,4,0.5,42,2,3.711697e-3,86,True,0
ghc,300,4,0.5,42,3,3.782138e-3,86,True,0
ghc,300,8,0.5,42,1,3.681358e-3,81,True,0
ghc,300,8,0.5,42,2,4.173044e-3,81,True,0
ghc,300,8,0.5,42,3,3.703076e-3,81,True,0
ghc,350,1,0.5,42,1,3.806178e-3,85,True,0
ghc,350,1,0.5,42,2,3.607857e-3,85,True,0
ghc,350,1,0.5,42,3,3.630732e-3,85,True,0
ghc,350,2,0.5,42,1,5.458246e-3,94,True,0
ghc,350,2,0.5,42,2,6.273688e-3,94,True,0
ghc,350,2,0.5,42,3,6.080257e-3,94,True,0
ghc,350,4,0.5,42,1,5.368762e-3,99,True,0
ghc,350,4,0.5,42,2,5.264813e-3,99,True,0
ghc,350,4,0.5,42,3,5.518147e-3,99,True,0
ghc,350,8,0.5,42,1,5.302167e-3,91,True,0
ghc,350,8,0.5,42,2,5.527123e-3,91,True,0
ghc,350,8,0.5,42,3,5.565373e-3,91,True,0
ghc,400,1,0.5,42,1,4.997079e-3,93,True,0
ghc,400,1,0.5,42,2,5.132338e-3,93,True,0
ghc,400,1,0.5,42,3,5.471412e-3,93,True,0
ghc,400,2,0.5,42,1,7.924959e-3,103,True,0
ghc,400,2,0.5,42,2,8.323942e-3,103,True,0
ghc,400,2,0.5,42,3,8.700335e-3,103,True,0
ghc,400,4,0.5,42,1,7.689197e-3,101,True,0
ghc,400,4,0.5,42,2,7.959136e-3,101,True,0
ghc,400,4,0.5,42,3,8.403315e-3,101,True,0
ghc,400,8,0.5,42,1,7.206148e-3,103,True,0
ghc,400,8,0.5,42,2,7.279416e-3,103,True,0
ghc,400,8,0.5,42,3,7.15901e-3,103,True,0
ghc,450,1,0.5,42,1,7.1896e-3,107,True,0
ghc,450,1,0.5,42,2,6.92379e-3,107,True,0
ghc,450,1,0.5,42,3,6.875024e-3,107,True,0
ghc,450,2,0.5,42,1,9.01163e-3,113,True,0
ghc,450,2,0.5,42,2,8.925697e-3,113,True,0
ghc,450,2,0.5,42,3,9.818809e-3,113,True,0
ghc,450,4,0.5,42,1,9.599251e-3,114,True,0
ghc,450,4,0.5,42,2,1.0509257e-2,114,True,0
ghc,450,4,0.5,42,3,9.527483e-3,114,True,0
ghc,450,8,0.5,42,1,9.322226e-3,113,True,0
ghc,450,8,0.5,42,2,9.979643e-3,113,True,0
ghc,450,8,0.5,42,3,9.316313e-3,113,True,0
ghc,500,1,0.5,42,1,8.61906e-3,117,True,0
ghc,500,1,0.5,42,2,8.780413e-3,117,True,0
ghc,500,1,0.5,42,3,8.71973e-3,117,True,0
ghc,500,2,0.5,42,1,1.1896181e-2,123,True,0
ghc,500,2,0.5,42,2,1.2558085e-2,123,True,0
ghc,500,2,0.5,42,3,1.2736158e-2,123,True,0
ghc,500,4,0.5,42,1,1.204018e-2,122,True,0
ghc,500,4,0.5,42,2,1.2522198e-2,122,True,0
ghc,500,4,0.5,42,3,1.2597287e-2,122,True,0
ghc,500,8,0.5,42,1,1.3528898e-2,122,True,0
ghc,500,8,0.5,42,2,1.2171372e-2,122,True,0
ghc,500,8,0.5,42,3,1.2007108e-2,122,True,0
ghc,550,1,0.5,42,1,1.1638204e-2,126,True,0
ghc,550,1,0.5,42,2,1.1541767e-2,126,True,0
ghc,550,1,0.5,42,3,1.202567e-2,126,True,0
ghc,550,2,0.5,42,1,1.4645014e-2,132,True,0
ghc,550,2,0.5,42,2,1.4581152e-2,132,True,0
ghc,550,2,0.5,42,3,1.4855375e-2,132,True,0
ghc,550,4,0.5,42,1,1.4856505e-2,137,True,0
ghc,550,4,0.5,42,2,1.8807752e-2,137,True,0
ghc,550,4,0.5,42,3,1.5384964e-2,137,True,0
ghc,550,8,0.5,42,1,1.5051564e-2,134,True,0
ghc,550,8,0.5,42,2,1.5849433e-2,134,True,0
ghc,550,8,0.5,42,3,1.553423e-2,134,True,0
ghc,600,1,0.5,42,1,1.3872479e-2,134,True,0
ghc,600,1,0.5,42,2,1.4199388e-2,134,True,0
ghc,600,1,0.5,42,3,1.4203565e-2,134,True,0
ghc,600,2,0.5,42,1,1.7922077e-2,145,True,0
ghc,600,2,0.5,42,2,1.8154385e-2,145,True,0
ghc,600,2,0.5,42,3,1.6990158e-2,145,True,0
ghc,600,4,0.5,42,1,1.9530517e-2,146,True,0
ghc,600,4,0.5,42,2,1.9323888e-2,146,True,0
ghc,600,4,0.5,42,3,1.8209447e-2,146,True,0
ghc,600,8,0.5,42,1,1.8555314e-2,143,True,0
ghc,600,8,0.5,42,2,1.7883893e-2,143,True,0
ghc,600,8,0.5,42,3,1.8177832e-2,143,True,0
ghc,650,1,0.5,42,1,1.6716043e-2,143,True,0
ghc,650,1,0.5,42,2,1.667099e-2,143,True,0
ghc,650,1,0.5,42,3,1.844941e-2,143,True,0
ghc,650,2,0.5,42,1,1.9606527e-2,152,True,0
ghc,650,2,0.5,42,2,2.0907101e-2,152,True,0
ghc,650,2,0.5,42,3,2.0940531e-2,152,True,0
ghc,650,4,0.5,42,1,2.0879879e-2,158,True,0
ghc,650,4,0.5,42,2,2.2062701e-2,158,True,0
ghc,650,4,0.5,42,3,2.2467616e-2,158,True,0
ghc,650,8,0.5,42,1,2.3143188e-2,155,True,0
ghc,650,8,0.5,42,2,2.107129e-2,155,True,0
ghc,650,8,0.5,42,3,2.2619339e-2,155,True,0
ghc,700,1,0.5,42,1,1.9068561e-2,152,True,0
ghc,700,1,0.5,42,2,1.9424837e-2,152,True,0
ghc,700,1,0.5,42,3,1.9428458e-2,152,True,0
ghc,700,2,0.5,42,1,2.323827e-2,157,True,0
ghc,700,2,0.5,42,2,2.2968931e-2,157,True,0
ghc,700,2,0.5,42,3,2.2989352e-2,157,True,0
ghc,700,4,0.5,42,1,2.4362891e-2,163,True,0
ghc,700,4,0.5,42,2,2.5739795e-2,163,True,0
ghc,700,4,0.5,42,3,2.4481008e-2,163,True,0
ghc,700,8,0.5,42,1,2.5918015e-2,160,True,0
ghc,700,8,0.5,42,2,2.5824483e-2,160,True,0
ghc,700,8,0.5,42,3,2.5452193e-2,160,True,0
ghc,750,1,0.5,42,1,2.3116666e-2,163,True,0
ghc,750,1,0.5,42,2,2.281481e-2,163,True,0
ghc,750,1,0.5,42,3,2.3295844e-2,163,True,0
ghc,750,2,0.5,42,1,2.6175758e-2,168,True,0
ghc,750,2,0.5,42,2,2.8703395e-2,168,True,0
ghc,750,2,0.5,42,3,2.6719614e-2,168,True,0
ghc,750,4,0.5,42,1,3.0486478e-2,170,True,0
ghc,750,4,0.5,42,2,2.9075037e-2,170,True,0
ghc,750,4,0.5,42,3,2.8493424e-2,170,True,0
ghc,750,8,0.5,42,1,3.1576458e-2,166,True,0
ghc,750,8,0.5,42,2,3.1879858e-2,166,True,0
ghc,750,8,0.5,42,3,2.8751149e-2,166,True,0
ghc,800,1,0.5,42,1,2.839571e-2,174,True,0
ghc,800,1,0.5,42,2,2.9335405e-2,174,True,0
ghc,800,1,0.5,42,3,2.6681026e-2,174,True,0
ghc,800,2,0.5,42,1,3.1358859e-2,178,True,0
ghc,800,2,0.5,42,2,3.2803655e-2,178,True,0
ghc,800,2,0.5,42,3,3.3167191e-2,178,True,0
ghc,800,4,0.5,42,1,3.3140942e-2,185,True,0
ghc,800,4,0.5,42,2,3.4785795e-2,185,True,0
ghc,800,4,0.5,42,3,3.8514901e-2,185,True,0
ghc,800,8,0.5,42,1,3.4545312e-2,178,True,0
ghc,800,8,0.5,42,2,3.557182e-2,178,True,0
ghc,800,8,0.5,42,3,3.486695e-2,178,True,0
ghc,850,1,0.5,42,1,3.3225026e-2,181,True,0
ghc,850,1,0.5,42,2,3.1662545e-2,181,True,0
ghc,850,1,0.5,42,3,3.0302834e-2,181,True,0
ghc,850,2,0.5,42,1,3.6615332e-2,186,True,0
ghc,850,2,0.5,42,2,3.616863e-2,186,True,0
ghc,850,2,0.5,42,3,3.3997063e-2,186,True,0
ghc,850,4,0.5,42,1,3.6552896e-2,197,True,0
ghc,850,4,0.5,42,2,3.6840774e-2,197,True,0
ghc,850,4,0.5,42,3,3.7914694e-2,197,True,0
ghc,850,8,0.5,42,1,3.9671971e-2,184,True,0
ghc,850,8,0.5,42,2,4.0357464e-2,184,True,0
ghc,850,8,0.5,42,3,3.9603031e-2,184,True,0
ghc,900,1,0.5,42,1,3.6489159e-2,189,True,0
ghc,900,1,0.5,42,2,3.4937438e-2,189,True,0
ghc,900,1,0.5,42,3,3.5287265e-2,189,True,0
ghc,900,2,0.5,42,1,4.0840263e-2,200,True,0
ghc,900,2,0.5,42,2,3.9419018e-2,200,True,0
ghc,900,2,0.5,42,3,4.0356721e-2,200,True,0
ghc,900,4,0.5,42,1,4.2982461e-2,202,True,0
ghc,900,4,0.5,42,2,4.5744449e-2,202,True,0
ghc,900,4,0.5,42,3,4.2323121e-2,202,True,0
ghc,900,8,0.5,42,1,4.7062224e-2,197,True,0
ghc,900,8,0.5,42,2,4.9375256e-2,197,True,0
ghc,900,8,0.5,42,3,4.3089595e-2,197,True,0
ghc,950,1,0.5,42,1,4.3362872e-2,199,True,0
ghc,950,1,0.5,42,2,4.1878894e-2,199,True,0
ghc,950,1,0.5,42,3,4.2267069e-2,199,True,0
ghc,950,2,0.5,42,1,4.5530825e-2,208,True,0
ghc,950,2,0.5,42,2,4.6148961e-2,208,True,0
ghc,950,2,0.5,42,3,4.2982051e-2,208,True,0
ghc,950,4,0.5,42,1,4.6185032e-2,208,True,0
ghc,950,4,0.5,42,2,4.6562121e-2,208,True,0
ghc,950,4,0.5,42,3,4.7160667e-2,208,True,0
ghc,950,8,0.5,42,1,5.3263494e-2,207,True,0
ghc,950,8,0.5,42,2,4.9694893e-2,207,True,0
ghc,950,8,0.5,42,3,4.9578248e-2,207,True,0
ghc,1000,1,0.5,42,1,4.6495217e-2,208,True,0
ghc,1000,1,0.5,42,2,4.4185379e-2,208,True,0
ghc,1000,1,0.5,42,3,4.4490089e-2,208,True,0
ghc,1000,2,0.5,42,1,5.0438213e-2,214,True,0
ghc,1000,2,0.5,42,2,4.9451754e-2,214,True,0
ghc,1000,2,0.5,42,3,5.2492448e-2,214,True,0
ghc,1000,4,0.5,42,1,4.9760152e-2,220,True,0
ghc,1000,4,0.5,42,2,5.1004965e-2,220,True,0
ghc,1000,4,0.5,42,3,5.3869942e-2,220,True,0
ghc,1000,8,0.5,42,1,6.2563814e-2,220,True,0
ghc,1000,8,0.5,42,2,5.5255723e-2,220,True,0
ghc,1000,8,0.5,42,3,5.2300994e-2,220,True,0
