variant,N,P,edge_prob,seed,rep,seconds,colors,valid,rc
parpseq,150,8,0.3,42,1,6.15817e-4,28,True,0
parpseq,150,8,0.3,42,2,6.65175e-4,28,True,0
parpseq,150,8,0.3,42,3,6.5333e-4,28,True,0
parpseq,200,1,0.3,42,1,9.6006e-4,31,True,0
parpseq,200,1,0.3,42,2,9.97399e-4,31,True,0
parpseq,200,1,0.3,42,3,1.051432e-3,31,True,0
parpseq,200,2,0.3,42,1,1.627049e-3,34,True,0
parpseq,200,2,0.3,42,2,1.704484e-3,34,True,0
parpseq,200,2,0.3,42,3,1.259698e-3,34,True,0
parpseq,200,4,0.3,42,1,1.275734e-3,36,True,0
parpseq,200,4,0.3,42,2,1.387622e-3,36,True,0
parpseq,200,4,0.3,42,3,1.29896e-3,36,True,0
parpseq,200,8,0.3,42,1,1.298084e-3,36,True,0
parpseq,200,8,0.3,42,2,1.641152e-3,36,True,0
parpseq,200,8,0.3,42,3,1.268398e-3,36,True,0
parpseq,250,1,0.3,42,1,1.543846e-3,35,True,0
parpseq,250,1,0.3,42,2,1.660695e-3,35,True,0
parpseq,250,1,0.3,42,3,1.51192e-3,35,True,0
parpseq,250,2,0.3,42,1,2.397068e-3,41,True,0
parpseq,250,2,0.3,42,2,2.109516e-3,41,True,0
parpseq,250,2,0.3,42,3,1.935896e-3,41,True,0
parpseq,250,4,0.3,42,1,1.921051e-3,42,True,0
parpseq,250,4,0.3,42,2,2.266144e-3,42,True,0
parpseq,250,4,0.3,42,3,2.113513e-3,42,True,0
parpseq,250,8,0.3,42,1,2.030501e-3,41,True,0
parpseq,250,8,0.3,42,2,1.968273e-3,41,True,0
parpseq,250,8,0.3,42,3,1.893038e-3,41,True,0
parpseq,300,1,0.3,42,1,2.254627e-3,41,True,0
parpseq,300,1,0.3,42,2,2.479154e-3,41,True,0
parpseq,300,1,0.3,42,3,2.380076e-3,41,True,0
parpseq,300,2,0.3,42,1,2.61041e-3,49,True,0
parpseq,300,2,0.3,42,2,2.812277e-3,49,True,0
parpseq,300,2,0.3,42,3,2.670145e-3,49,True,0
parpseq,300,4,0.3,42,1,2.796104e-3,48,True,0
parpseq,300,4,0.3,42,2,2.690408e-3,48,True,0
parpseq,300,4,0.3,42,3,2.776609e-3,48,True,0
parpseq,300,8,0.3,42,1,3.58812e-3,45,True,0
parpseq,300,8,0.3,42,2,3.554883e-3,45,True,0
parpseq,300,8,0.3,42,3,3.004089e-3,45,True,0
parpseq,350,1,0.3,42,1,3.288121e-3,47,True,0
parpseq,350,1,0.3,42,2,3.34725e-3,47,True,0
parpseq,350,1,0.3,42,3,3.292976e-3,47,True,0
parpseq,350,2,0.3,42,1,3.918871e-3,55,True,0
parpseq,350,2,0.3,42,2,3.850988e-3,55,True,0
parpseq,350,2,0.3,42,3,3.85429e-3,55,True,0
parpseq,350,4,0.3,42,1,4.502056e-3,51,True,0
parpseq,350,4,0.3,42,2,4.484585e-3,51,True,0
parpseq,350,4,0.3,42,3,4.356613e-3,51,True,0
parpseq,350,8,0.3,42,1,4.279079e-3,50,True,0
parpseq,350,8,0.3,42,2,4.054952e-3,50,True,0
parpseq,350,8,0.3,42,3,4.647596e-3,50,True,0
parpseq,400,1,0.3,42,1,4.330006e-3,51,True,0
parpseq,400,1,0.3,42,2,4.318124e-3,51,True,0
parpseq,400,1,0.3,42,3,4.32952e-3,51,True,0
parpseq,400,2,0.3,42,1,5.022845e-3,59,True,0
parpseq,400,2,0.3,42,2,5.098354e-3,59,True,0
parpseq,400,2,0.3,42,3,5.0964e-3,59,True,0
parpseq,400,4,0.3,42,1,5.930211e-3,58,True,0
parpseq,400,4,0.3,42,2,5.706018e-3,58,True,0
parpseq,400,4,0.3,42,3,5.597229e-3,58,True,0
parpseq,400,8,0.3,42,1,5.543075e-3,57,True,0
parpseq,400,8,0.3,42,2,5.452764e-3,57,True,0
parpseq,400,8,0.3,42,3,5.699714e-3,57,True,0
parpseq,450,1,0.3,42,1,5.672352e-3,53,True,0
parpseq,450,1,0.3,42,2,5.741712e-3,53,True,0
parpseq,450,1,0.3,42,3,5.647649e-3,53,True,0
parpseq,450,2,0.3,42,1,7.648168e-3,63,True,0
parpseq,450,2,0.3,42,2,7.379328e-3,63,True,0
parpseq,450,2,0.3,42,3,7.222883e-3,63,True,0
parpseq,450,4,0.3,42,1,7.391995e-3,62,True,0
parpseq,450,4,0.3,42,2,7.689445e-3,62,True,0
parpseq,450,4,0.3,42,3,7.5749e-3,62,True,0
parpseq,450,8,0.3,42,1,7.267638e-3,61,True,0
parpseq,450,8,0.3,42,2,7.203973e-3,61,True,0
parpseq,450,8,0.3,42,3,7.154104e-3,61,True,0
parpseq,500,1,0.3,42,1,7.259231e-3,57,True,0
parpseq,500,1,0.3,42,2,7.076783e-3,57,True,0
parpseq,500,1,0.3,42,3,7.625285e-3,57,True,0
parpseq,500,2,0.3,42,1,9.376341e-3,67,True,0
parpseq,500,2,0.3,42,2,1.0389582e-2,67,True,0
parpseq,500,2,0.3,42,3,9.412596e-3,67,True,0
parpseq,500,4,0.3,42,1,9.000183e-3,68,True,0
parpseq,500,4,0.3,42,2,9.415797e-3,68,True,0
parpseq,500,4,0.3,42,3,8.776899e-3,68,True,0
parpseq,500,8,0.3,42,1,9.562975e-3,66,True,0
parpseq,500,8,0.3,42,2,9.553589e-3,66,True,0
parpseq,500,8,0.3,42,3,9.229576e-3,66,True,0
parpseq,550,1,0.3,42,1,8.886604e-3,63,True,0
parpseq,550,1,0.3,42,2,9.509783e-3,63,True,0
parpseq,550,1,0.3,42,3,8.932643e-3,63,True,0
parpseq,550,2,0.3,42,1,1.2553637e-2,73,True,0
parpseq,550,2,0.3,42,2,1.1814044e-2,73,True,0
parpseq,550,2,0.3,42,3,1.1710953e-2,73,True,0
parpseq,550,4,0.3,42,1,1.1990774e-2,72,True,0
parpseq,550,4,0.3,42,2,1.2456529e-2,72,True,0
parpseq,550,4,0.3,42,3,1.2154239e-2,72,True,0
parpseq,550,8,0.3,42,1,1.1234098e-2,71,True,0
parpseq,550,8,0.3,42,2,1.1959903e-2,71,True,0
parpseq,550,8,0.3,42,3,1.3530537e-2,71,True,0
parpseq,600,1,0.3,42,1,1.1115296e-2,67,True,0
parpseq,600,1,0.3,42,2,1.0942246e-2,67,True,0
parpseq,600,1,0.3,42,3,1.1164697e-2,67,True,0
parpseq,600,2,0.3,42,1,1.3282085e-2,74,True,0
parpseq,600,2,0.3,42,2,1.3472445e-2,74,True,0
parpseq,600,2,0.3,42,3,1.3956771e-2,74,True,0
parpseq,600,4,0.3,42,1,1.363355e-2,78,True,0
parpseq,600,4,0.3,42,2,1.3566749e-2,78,True,0
parpseq,600,4,0.3,42,3,1.4401747e-2,78,True,0
parpseq,600,8,0.3,42,1,1.3693933e-2,79,True,0
parpseq,600,8,0.3,42,2,1.3375934e-2,79,True,0
parpseq,600,8,0.3,42,3,1.3323935e-2,79,True,0
parpseq,650,1,0.3,42,1,1.2244397e-2,71,True,0
parpseq,650,1,0.3,42,2,1.3170802e-2,71,True,0
parpseq,650,1,0.3,42,3,1.2993739e-2,71,True,0
parpseq,650,2,0.3,42,1,1.5898919e-2,80,True,0
parpseq,650,2,0.3,42,2,1.4905992e-2,80,True,0
parpseq,650,2,0.3,42,3,1.4827262e-2,80,True,0
parpseq,650,4,0.3,42,1,1.6013358e-2,81,True,0
parpseq,650,4,0.3,42,2,1.6590154e-2,81,True,0
parpseq,650,4,0.3,42,3,1.5850063e-2,81,True,0
parpseq,650,8,0.3,42,1,1.5980222e-2,81,True,0
parpseq,650,8,0.3,42,2,1.5768505e-2,81,True,0
parpseq,650,8,0.3,42,3,1.6035238e-2,81,True,0
parpseq,700,1,0.3,42,1,1.5061402e-2,76,True,0
parpseq,700,1,0.3,42,2,1.5001422e-2,76,True,0
parpseq,700,1,0.3,42,3,1.5034921e-2,76,True,0
parpseq,700,2,0.3,42,1,1.7741768e-2,85,True,0
parpseq,700,2,0.3,42,2,1.7683204e-2,85,True,0
parpseq,700,2,0.3,42,3,1.8345959e-2,85,True,0
parpseq,700,4,0.3,42,1,1.8803654e-2,85,True,0
parpseq,700,4,0.3,42,2,1.9127016e-2,85,True,0
parpseq,700,4,0.3,42,3,1.8825654e-2,85,True,0
parpseq,700,8,0.3,42,1,1.8206344e-2,85,True,0
parpseq,700,8,0.3,42,2,1.8470882e-2,85,True,0
parpseq,700,8,0.3,42,3,1.8246522e-2,85,True,0
parpseq,750,1,0.3,42,1,1.7764083e-2,78,True,0
parpseq,750,1,0.3,42,2,1.6786342e-2,78,True,0
parpseq,750,1,0.3,42,3,1.7124704e-2,78,True,0
parpseq,750,2,0.3,42,1,1.9886756e-2,89,True,0
parpseq,750,2,0.3,42,2,2.0177632e-2,89,True,0
parpseq,750,2,0.3,42,3,2.0682598e-2,89,True,0
parpseq,750,4,0.3,42,1,2.0845289e-2,91,True,0
parpseq,750,4,0.3,42,2,2.124688e-2,91,True,0
parpseq,750,4,0.3,42,3,2.3367518e-2,91,True,0
parpseq,750,8,0.3,42,1,2.0959704e-2,87,True,0
parpseq,750,8,0.3,42,2,2.1953669e-2,87,True,0
parpseq,750,8,0.3,42,3,2.1688143e-2,87,True,0
parpseq,800,1,0.3,42,1,1.9636115e-2,83,True,0
parpseq,800,1,0.3,42,2,2.0130102e-2,83,True,0
parpseq,800,1,0.3,42,3,2.0071045e-2,83,True,0
parpseq,800,2,0.3,42,1,2.2977118e-2,95,True,0
parpseq,800,2,0.3,42,2,2.2883953e-2,95,True,0
parpseq,800,2,0.3,42,3,2.3352779e-2,95,True,0
parpseq,800,4,0.3,42,1,2.404957e-2,96,True,0
parpseq,800,4,0.3,42,2,2.3432221e-2,96,True,0
parpseq,800,4,0.3,42,3,2.4740616e-2,96,True,0
parpseq,800,8,0.3,42,1,2.4730907e-2,94,True,0
parpseq,800,8,0.3,42,2,2.4623127e-2,94,True,0
parpseq,800,8,0.3,42,3,2.432273e-2,94,True,0
parpseq,850,1,0.3,42,1,2.3826228e-2,87,True,0
parpseq,850,1,0.3,42,2,2.348176e-2,87,True,0
parpseq,850,1,0.3,42,3,2.3744961e-2,87,True,0
parpseq,850,2,0.3,42,1,2.5370352e-2,97,True,0
parpseq,850,2,0.3,42,2,2.7489894e-2,97,True,0
parpseq,850,2,0.3,42,3,2.6940776e-2,97,True,0
parpseq,850,4,0.3,42,1,3.090233e-2,98,True,0
parpseq,850,4,0.3,42,2,2.8566128e-2,98,True,0
parpseq,850,4,0.3,42,3,2.8759304e-2,98,True,0
parpseq,850,8,0.3,42,1,3.1142316e-2,103,True,0
parpseq,850,8,0.3,42,2,2.9101807e-2,103,True,0
parpseq,850,8,0.3,42,3,2.8714889e-2,103,True,0
parpseq,900,1,0.3,42,1,2.6611511e-2,90,True,0
parpseq,900,1,0.3,42,2,2.7636244e-2,90,True,0
parpseq,900,1,0.3,42,3,2.7197776e-2,90,True,0
parpseq,900,2,0.3,42,1,2.7962188e-2,107,True,0
parpseq,900,2,0.3,42,2,2.8858201e-2,107,True,0
parpseq,900,2,0.3,42,3,2.8374571e-2,107,True,0
parpseq,900,4,0.3,42,1,3.0681394e-2,107,True,0
parpseq,900,4,0.3,42,2,3.087634e-2,107,True,0
parpseq,900,4,0.3,42,3,3.0163559e-2,107,True,0
parpseq,900,8,0.3,42,1,3.2244773e-2,101,True,0
parpseq,900,8,0.3,42,2,3.290534e-2,101,True,0
parpseq,900,8,0.3,42,3,3.5931395e-2,101,True,0
parpseq,950,1,0.3,42,1,3.130185e-2,95,True,0
parpseq,950,1,0.3,42,2,2.9886753e-2,95,True,0
parpseq,950,1,0.3,42,3,2.9462484e-2,95,True,0
parpseq,950,2,0.3,42,1,3.1475706e-2,106,True,0
parpseq,950,2,0.3,42,2,3.1104365e-2,106,True,0
parpseq,950,2,0.3,42,3,3.148245e-2,106,True,0
parpseq,950,4,0.3,42,1,3.6175862e-2,107,True,0
parpseq,950,4,0.3,42,2,3.5977973e-2,107,True,0
parpseq,950,4,0.3,42,3,3.591936e-2,107,True,0
parpseq,950,8,0.3,42,1,3.3924164e-2,102,True,0
parpseq,950,8,0.3,42,2,3.611585e-2,102,True,0
parpseq,950,8,0.3,42,3,3.4873741e-2,102,True,0
parpseq,1000,1,0.3,42,1,3.3911603e-2,98,True,0
parpseq,1000,1,0.3,42,2,3.2228094e-2,98,True,0
parpseq,1000,1,0.3,42,3,3.1778493e-2,98,True,0
parpseq,1000,2,0.3,42,1,3.6484464e-2,109,True,0
parpseq,1000,2,0.3,42,2,3.5722263e-2,109,True,0
parpseq,1000,2,0.3,42,3,3.4788447e-2,109,True,0
parpseq,1000,4,0.3,42,1,3.8546304e-2,111,True,0
parpseq,1000,4,0.3,42,2,3.9062681e-2,111,True,0
parpseq,1000,4,0.3,42,3,3.9156087e-2,111,True,0
parpseq,1000,8,0.3,42,1,3.9397051e-2,110,True,0
parpseq,1000,8,0.3,42,2,3.8059375e-2,110,True,0
parpseq,1000,8,0.3,42,3,3.7700145e-2,110,True,0
