variant,N,P,rep,seconds,rc
super,5000000,1,3,0.210094,0
super,5000000,2,1,0.130623,0
super,5000000,2,2,0.133926,0
super,5000000,2,3,0.126795,0
super,5000000,4,1,0.094340,0
super,5000000,4,2,0.093361,0
super,5000000,4,3,0.091724,0
super,5000000,8,1,0.059817,0
super,5000000,8,2,0.059136,0
super,5000000,8,3,0.057370,0
super,5000000,16,1,0.044238,0
super,5000000,16,2,0.044633,0
super,5000000,16,3,0.043580,0
super,5000000,32,1,0.049823,0
super,5000000,32,2,0.049991,0
super,5000000,32,3,0.041750,0
super,5500000,1,1,0.243081,0
super,5500000,1,2,0.260846,0
super,5500000,1,3,0.261195,0
super,5500000,2,1,0.170014,0
super,5500000,2,2,0.150778,0
super,5500000,2,3,0.165347,0
super,5500000,4,1,0.117958,0
super,5500000,4,2,0.117589,0
super,5500000,4,3,0.121151,0
super,5500000,8,1,0.073107,0
super,5500000,8,2,0.074327,0
super,5500000,8,3,0.062848,0
super,5500000,16,1,0.041242,0
super,5500000,16,2,0.043759,0
super,5500000,16,3,0.044688,0
super,5500000,32,1,0.037682,0
super,5500000,32,2,0.051010,0
super,5500000,32,3,0.043225,0
super,6000000,1,1,0.265961,0
super,6000000,1,2,0.278083,0
super,6000000,1,3,0.276851,0
super,6000000,2,1,0.165021,0
super,6000000,2,2,0.157791,0
super,6000000,2,3,0.165904,0
super,6000000,4,1,0.117382,0
super,6000000,4,2,0.115076,0
super,6000000,4,3,0.121057,0
super,6000000,8,1,0.071277,0
super,6000000,8,2,0.071163,0
super,6000000,8,3,0.063861,0
super,6000000,16,1,0.048353,0
super,6000000,16,2,0.047386,0
super,6000000,16,3,0.048867,0
super,6000000,32,1,0.053794,0
super,6000000,32,2,0.040557,0
super,6000000,32,3,0.048145,0
super,6500000,1,1,0.290595,0
super,6500000,1,2,0.295287,0
super,6500000,1,3,0.284467,0
super,6500000,2,1,0.161334,0
super,6500000,2,2,0.165233,0
super,6500000,2,3,0.173384,0
super,6500000,4,1,0.117120,0
super,6500000,4,2,0.115313,0
super,6500000,4,3,0.115555,0
super,6500000,8,1,0.073801,0
super,6500000,8,2,0.070647,0
super,6500000,8,3,0.070638,0
super,6500000,16,1,0.048938,0
super,6500000,16,2,0.050257,0
super,6500000,16,3,0.049191,0
super,6500000,32,1,0.055270,0
super,6500000,32,2,0.048784,0
super,6500000,32,3,0.043725,0
super,7000000,1,1,0.305920,0
super,7000000,1,2,0.326874,0
super,7000000,1,3,0.333272,0
super,7000000,2,1,0.207368,0
super,7000000,2,2,0.177428,0
super,7000000,2,3,0.187625,0
super,7000000,4,1,0.124451,0
super,7000000,4,2,0.120168,0
super,7000000,4,3,0.125182,0
super,7000000,8,1,0.083726,0
super,7000000,8,2,0.075193,0
super,7000000,8,3,0.079085,0
super,7000000,16,1,0.050682,0
super,7000000,16,2,0.046927,0
super,7000000,16,3,0.049159,0
super,7000000,32,1,0.055267,0
super,7000000,32,2,0.044779,0
super,7000000,32,3,0.043262,0
super,7500000,1,1,0.342832,0
super,7500000,1,2,0.361630,0
super,7500000,1,3,0.346209,0
super,7500000,2,1,0.205531,0
super,7500000,2,2,0.199947,0
super,7500000,2,3,0.193375,0
super,7500000,4,1,0.138224,0
super,7500000,4,2,0.140478,0
super,7500000,4,3,0.134698,0
super,7500000,8,1,0.079548,0
super,7500000,8,2,0.079011,0
super,7500000,8,3,0.082130,0
super,7500000,16,1,0.054577,0
super,7500000,16,2,0.047762,0
super,7500000,16,3,0.053696,0
super,7500000,32,1,0.044873,0
super,7500000,32,2,0.049738,0
super,7500000,32,3,0.048179,0
super,8000000,1,1,0.214746,0
super,8000000,1,2,0.214520,0
super,8000000,1,3,0.208666,0
super,8000000,2,1,0.156140,0
super,8000000,2,2,0.158733,0
super,8000000,2,3,0.160593,0
super,8000000,4,1,0.135624,0
super,8000000,4,2,0.128403,0
super,8000000,4,3,0.126496,0
super,8000000,8,1,0.089573,0
super,8000000,8,2,0.076740,0
super,8000000,8,3,0.084174,0
super,8000000,16,1,0.050866,0
super,8000000,16,2,0.051793,0
super,8000000,16,3,0.051317,0
super,8000000,32,1,0.046021,0
super,8000000,32,2,0.052410,0
