variant,N,P,rep,seconds,rc
ghc,12000000,2,2,1.034415753,0
ghc,12000000,2,3,0.971778253,0
ghc,12000000,4,1,0.601375693,0
ghc,12000000,4,2,0.619406731,0
ghc,12000000,4,3,0.642558866,0
ghc,12000000,8,1,0.372252985,0
ghc,12000000,8,2,0.424169308,0
ghc,12000000,8,3,0.421299642,0
ghc,12000000,16,1,0.336956601,0
ghc,12000000,16,2,0.317976872,0
ghc,12000000,16,3,0.351726927,0
ghc,12000000,32,1,0.351370163,0
ghc,12000000,32,2,0.344321821,0
ghc,12000000,32,3,0.350562365,0
ghc,12500000,1,1,1.290560667,0
ghc,12500000,1,2,1.689806963,0
ghc,12500000,1,3,1.278450277,0
ghc,12500000,2,1,0.829885666,0
ghc,12500000,2,2,0.796915645,0
ghc,12500000,2,3,0.861739009,0
ghc,12500000,4,1,0.641034123,0
ghc,12500000,4,2,0.573143478,0
ghc,12500000,4,3,0.493475025,0
ghc,12500000,8,1,0.436986851,0
ghc,12500000,8,2,0.439215126,0
ghc,12500000,8,3,0.400199464,0
ghc,12500000,16,1,0.42385665,0
ghc,12500000,16,2,0.369764884,0
ghc,12500000,16,3,0.364707289,0
ghc,12500000,32,1,0.355027378,0
ghc,12500000,32,2,0.365215662,0
ghc,12500000,32,3,0.3577536,0
ghc,13000000,1,1,2.015297164,0
ghc,13000000,1,2,1.362068139,0
ghc,13000000,1,3,1.362797372,0
ghc,13000000,2,1,0.973710649,0
ghc,13000000,2,2,0.836820124,0
ghc,13000000,2,3,1.021841838,0
ghc,13000000,4,1,0.679992925,0
ghc,13000000,4,2,0.60192944,0
ghc,13000000,4,3,0.664452194,0
ghc,13000000,8,1,0.40844826,0
ghc,13000000,8,2,0.431852847,0
ghc,13000000,8,3,0.450870764,0
ghc,13000000,16,1,0.383380027,0
ghc,13000000,16,2,0.376703593,0
ghc,13000000,16,3,0.373260534,0
ghc,13000000,32,1,0.367408293,0
ghc,13000000,32,2,0.326109107,0
ghc,13000000,32,3,0.340415294,0
ghc,13500000,1,1,1.386991087,0
ghc,13500000,1,2,1.700463819,0
ghc,13500000,1,3,1.391476215,0
ghc,13500000,2,1,1.178065753,0
ghc,13500000,2,2,1.086087657,0
ghc,13500000,2,3,1.101166815,0
ghc,13500000,4,1,0.636632327,0
ghc,13500000,4,2,0.643047725,0
ghc,13500000,4,3,0.562034272,0
ghc,13500000,8,1,0.465621067,0
ghc,13500000,8,2,0.486101295,0
ghc,13500000,8,3,0.543053057,0
ghc,13500000,16,1,0.380220425,0
ghc,13500000,16,2,0.356847166,0
ghc,13500000,16,3,0.401820251,0
ghc,13500000,32,1,0.359721187,0
ghc,13500000,32,2,0.377460511,0
ghc,13500000,32,3,0.350308776,0
ghc,14000000,1,1,1.773469503,0
ghc,14000000,1,2,1.468289646,0
ghc,14000000,1,3,1.453949865,0
ghc,14000000,2,1,1.171378169,0
ghc,14000000,2,2,0.822259425,0
ghc,14000000,2,3,1.032648478,0
ghc,14000000,4,1,0.729277442,0
ghc,14000000,4,2,0.641560704,0
ghc,14000000,4,3,0.796320649,0
ghc,14000000,8,1,0.469538051,0
ghc,14000000,8,2,0.454838489,0
ghc,14000000,8,3,0.517059292,0
ghc,14000000,16,1,0.402941576,0
ghc,14000000,16,2,0.414627282,0
ghc,14000000,16,3,0.425830749,0
ghc,14000000,32,1,0.356467378,0
ghc,14000000,32,2,0.384724762,0
ghc,14000000,32,3,0.390664345,0
ghc,14500000,1,1,1.532111822,0
ghc,14500000,1,2,1.535613557,0
ghc,14500000,1,3,1.531824064,0
ghc,14500000,2,1,1.181327463,0
ghc,14500000,2,2,1.31551971,0
ghc,14500000,2,3,1.073564271,0
ghc,14500000,4,1,0.70838037,0
ghc,14500000,4,2,0.699141355,0
ghc,14500000,4,3,0.612234122,0
ghc,14500000,8,1,0.541175537,0
ghc,14500000,8,2,0.534027089,0
ghc,14500000,8,3,0.536547146,0
ghc,14500000,16,1,0.400347442,0
ghc,14500000,16,2,0.458094114,0
ghc,14500000,16,3,0.449670198,0
ghc,14500000,32,1,0.434869229,0
ghc,14500000,32,2,0.43494633,0
ghc,14500000,32,3,0.399219236,0
ghc,15000000,1,1,1.577892373,0
ghc,15000000,1,2,1.961853525,0
ghc,15000000,1,3,1.58148803,0
ghc,15000000,2,1,1.232683596,0
ghc,15000000,2,2,0.856063392,0
ghc,15000000,2,3,0.952321583,0
ghc,15000000,4,1,0.659212767,0
ghc,15000000,4,2,0.634214708,0
ghc,15000000,4,3,0.706766914,0
ghc,15000000,8,1,0.560296799,0
ghc,15000000,8,2,0.528760584,0
ghc,15000000,8,3,0.46890167,0
ghc,15000000,16,1,0.471584371,0
ghc,15000000,16,2,0.434091068,0
ghc,15000000,16,3,0.426021572,0
ghc,15000000,32,1,0.365874908,0
ghc,15000000,32,2,0.342689684,0
ghc,15000000,32,3,0.41594669,0
