variant,N,P,rep,seconds,rc
ghc,500000,8,3,0.419018722,0
ghc,500000,8,4,0.508260474,0
ghc,500000,8,5,0.455745191,0
ghc,500000,8,6,0.43829649,0
ghc,500000,8,7,0.429710984,0
ghc,500000,8,8,0.525171611,0
ghc,500000,8,9,0.461473537,0
ghc,500000,8,10,0.494049122,0
ghc,550000,1,1,0.774668156,0
ghc,550000,1,2,0.789947763,0
ghc,550000,1,3,0.762217764,0
ghc,550000,1,4,0.758622437,0
ghc,550000,1,5,0.759157819,0
ghc,550000,1,6,0.774092191,0
ghc,550000,1,7,0.777933601,0
ghc,550000,1,8,0.759181651,0
ghc,550000,1,9,0.783897072,0
ghc,550000,1,10,0.744971358,0
ghc,550000,2,1,0.496702187,0
ghc,550000,2,2,0.470518113,0
ghc,550000,2,3,0.47750517,0
ghc,550000,2,4,0.538404902,0
ghc,550000,2,5,0.494370351,0
ghc,550000,2,6,0.518564055,0
ghc,550000,2,7,0.534008973,0
ghc,550000,2,8,0.541924691,0
ghc,550000,2,9,0.571508194,0
ghc,550000,2,10,0.52939171,0
ghc,550000,4,1,0.464472047,0
ghc,550000,4,2,0.506636361,0
ghc,550000,4,3,0.47445673,0
ghc,550000,4,4,0.469092761,0
ghc,550000,4,5,0.45667067,0
ghc,550000,4,6,0.474150098,0
ghc,550000,4,7,0.507379408,0
ghc,550000,4,8,0.457280365,0
ghc,550000,4,9,0.478080767,0
ghc,550000,4,10,0.457179175,0
ghc,550000,8,1,0.535247731,0
ghc,550000,8,2,0.574508078,0
ghc,550000,8,3,0.72573245,0
ghc,550000,8,4,0.682872021,0
ghc,550000,8,5,0.654327807,0
ghc,550000,8,6,0.490256454,0
ghc,550000,8,7,0.545778549,0
ghc,550000,8,8,0.554646374,0
ghc,550000,8,9,0.550057918,0
ghc,550000,8,10,0.544149749,0
ghc,600000,1,1,0.866869851,0
ghc,600000,1,2,0.827853833,0
ghc,600000,1,3,0.867277635,0
ghc,600000,1,4,0.887234479,0
ghc,600000,1,5,0.869824059,0
ghc,600000,1,6,0.869754461,0
ghc,600000,1,7,0.870681945,0
ghc,600000,1,8,0.868373361,0
ghc,600000,1,9,0.882992944,0
ghc,600000,1,10,0.871462151,0
ghc,600000,2,1,0.534979828,0
ghc,600000,2,2,0.542531122,0
ghc,600000,2,3,0.51563854,0
ghc,600000,2,4,0.588520842,0
ghc,600000,2,5,0.566855194,0
ghc,600000,2,6,0.616192658,0
ghc,600000,2,7,0.576286695,0
ghc,600000,2,8,0.574990199,0
ghc,600000,2,9,0.582250189,0
ghc,600000,2,10,0.574661319,0
ghc,600000,4,1,0.533089271,0
ghc,600000,4,2,0.535964768,0
ghc,600000,4,3,0.562307294,0
ghc,600000,4,4,0.534152882,0
ghc,600000,4,5,0.488573539,0
ghc,600000,4,6,0.552624469,0
ghc,600000,4,7,0.506016774,0
ghc,600000,4,8,0.525752876,0
ghc,600000,4,9,0.48854446,0
ghc,600000,4,10,0.493947818,0
ghc,600000,8,1,0.572531622,0
ghc,600000,8,2,0.59204082,0
ghc,600000,8,3,0.56224832,0
ghc,600000,8,4,0.56336163,0
ghc,600000,8,5,0.585960922,0
ghc,600000,8,6,0.601716265,0
ghc,600000,8,7,0.541002009,0
ghc,600000,8,8,0.563854928,0
ghc,600000,8,9,0.615985553,0
ghc,600000,8,10,0.574178001,0
ghc,650000,1,1,0.95974606,0
ghc,650000,1,2,0.956457201,0
ghc,650000,1,3,0.961911914,0
ghc,650000,1,4,0.942439999,0
ghc,650000,1,5,0.958780408,0
ghc,650000,1,6,0.955191671,0
ghc,650000,1,7,1.022959417,0
ghc,650000,1,8,0.993989342,0
ghc,650000,1,9,0.945365351,0
ghc,650000,1,10,0.947896207,0
ghc,650000,2,1,0.601472236,0
ghc,650000,2,2,0.575095376,0
ghc,650000,2,3,0.577701721,0
ghc,650000,2,4,0.6079037,0
ghc,650000,2,5,0.625496262,0
ghc,650000,2,6,0.607584782,0
ghc,650000,2,7,0.576337943,0
ghc,650000,2,8,0.608149904,0
ghc,650000,2,9,0.587269983,0
ghc,650000,2,10,0.632714071,0
ghc,650000,4,1,0.563967842,0
ghc,650000,4,2,0.624252044,0
ghc,650000,4,3,0.571514259,0
ghc,650000,4,4,0.529138169,0
ghc,650000,4,5,0.50922698,0
ghc,650000,4,6,0.582168219,0
ghc,650000,4,7,0.557491852,0
ghc,650000,4,8,0.590417695,0
ghc,650000,4,9,0.704999696,0
ghc,650000,4,10,0.624670314,0
ghc,650000,8,1,0.669993276,0
ghc,650000,8,2,0.603203464,0
ghc,650000,8,3,0.630804663,0
ghc,650000,8,4,0.700667504,0
ghc,650000,8,5,0.803767369,0
ghc,650000,8,6,0.840674281,0
ghc,650000,8,7,0.755403311,0
ghc,650000,8,8,0.687555442,0
ghc,650000,8,9,0.598804577,0
ghc,650000,8,10,0.59938724,0
ghc,700000,1,1,0.998445953,0
ghc,700000,1,2,0.998864843,0
ghc,700000,1,3,1.033869809,0
ghc,700000,1,4,1.000521768,0
ghc,700000,1,5,1.018248001,0
ghc,700000,1,6,1.025056382,0
ghc,700000,1,7,1.034474523,0
ghc,700000,1,8,1.003635504,0
ghc,700000,1,9,0.99884968,0
ghc,700000,1,10,1.03907169,0
ghc,700000,2,1,0.724646982,0
ghc,700000,2,2,0.653494013,0
ghc,700000,2,3,0.675834244,0
ghc,700000,2,4,0.673164901,0
ghc,700000,2,5,0.693665557,0
ghc,700000,2,6,0.686677842,0
ghc,700000,2,7,0.681991829,0
ghc,700000,2,8,0.676822981,0
ghc,700000,2,9,0.652926914,0
ghc,700000,2,10,0.737946985,0
ghc,700000,4,1,0.617510741,0
