variant,N,P,imb,delta,rep,seconds,rc
super,9000,2,1,2,10,0.636743,0
super,10000,2,1,2,1,0.656447,0
super,10000,2,1,2,2,0.656623,0
super,10000,2,1,2,3,0.642253,0
super,10000,2,1,2,4,0.655260,0
super,10000,2,1,2,5,0.647146,0
super,10000,2,1,2,6,0.719512,0
super,10000,2,1,2,7,0.669075,0
super,10000,2,1,2,8,0.709954,0
super,10000,2,1,2,9,0.672510,0
super,10000,2,1,2,10,0.739219,0
super,11000,2,1,2,1,0.707263,0
super,11000,2,1,2,2,0.640760,0
super,11000,2,1,2,3,0.722749,0
super,11000,2,1,2,4,0.729989,0
super,11000,2,1,2,5,0.656474,0
super,11000,2,1,2,6,0.735699,0
super,11000,2,1,2,7,0.734990,0
super,11000,2,1,2,8,0.691090,0
super,11000,2,1,2,9,0.718853,0
super,11000,2,1,2,10,0.711939,0
super,12000,2,1,2,1,0.683170,0
super,12000,2,1,2,2,0.630899,0
super,12000,2,1,2,3,0.608379,0
super,12000,2,1,2,4,0.627111,0
super,12000,2,1,2,5,0.655876,0
super,12000,2,1,2,6,0.634434,0
super,12000,2,1,2,7,0.657966,0
super,12000,2,1,2,8,0.650229,0
super,12000,2,1,2,9,0.642264,0
super,12000,2,1,2,10,0.642469,0
super,13000,2,1,2,1,0.643901,0
super,13000,2,1,2,2,0.642434,0
super,13000,2,1,2,3,0.660263,0
super,13000,2,1,2,4,0.656048,0
super,13000,2,1,2,5,0.651709,0
super,13000,2,1,2,6,0.657152,0
super,13000,2,1,2,7,0.657511,0
super,13000,2,1,2,8,0.689845,0
super,13000,2,1,2,9,0.710623,0
super,13000,2,1,2,10,0.711757,0
super,14000,2,1,2,1,0.668916,0
super,14000,2,1,2,2,0.715714,0
super,14000,2,1,2,3,0.726288,0
super,14000,2,1,2,4,0.650445,0
super,14000,2,1,2,5,0.704293,0
super,14000,2,1,2,6,0.680336,0
super,14000,2,1,2,7,0.668934,0
super,14000,2,1,2,8,0.700515,0
super,14000,2,1,2,9,0.672964,0
super,14000,2,1,2,10,0.722599,0
super,15000,2,1,2,1,0.701019,0
super,15000,2,1,2,2,0.634840,0
super,15000,2,1,2,3,0.710459,0
