variant,N,P,rep,seconds,rc
ghc,650,8,10,0.575024175,0
ghc,700,1,1,7.014785259,0
ghc,700,1,2,7.016100906,0
ghc,700,1,3,7.041409251,0
ghc,700,1,4,6.988533624,0
ghc,700,1,5,7.070195629,0
ghc,700,1,6,6.991251789,0
ghc,700,1,7,6.946705314,0
ghc,700,1,8,6.974026958,0
ghc,700,1,9,6.971166507,0
ghc,700,1,10,7.058859941,0
ghc,700,2,1,2.486546178,0
ghc,700,2,2,2.592120217,0
ghc,700,2,3,2.628186068,0
ghc,700,2,4,2.788484779,0
ghc,700,2,5,2.551219173,0
ghc,700,2,6,2.924667654,0
ghc,700,2,7,2.734515868,0
ghc,700,2,8,2.57434173,0
ghc,700,2,9,2.665843557,0
ghc,700,2,10,2.583121723,0
ghc,700,4,1,1.454548526,0
ghc,700,4,2,1.24490585,0
ghc,700,4,3,1.140389565,0
ghc,700,4,4,1.130400447,0
ghc,700,4,5,1.144110864,0
ghc,700,4,6,1.159292944,0
ghc,700,4,7,1.337928791,0
ghc,700,4,8,1.476104713,0
ghc,700,4,9,1.569401985,0
ghc,700,4,10,1.27265889,0
ghc,700,8,1,0.842045976,0
ghc,700,8,2,0.784499723,0
ghc,700,8,3,0.79751407,0
ghc,700,8,4,0.678585346,0
ghc,700,8,5,0.753435269,0
ghc,700,8,6,0.688759732,0
ghc,700,8,7,0.71617811,0
ghc,700,8,8,0.712247502,0
ghc,700,8,9,0.747815398,0
ghc,700,8,10,0.793492646,0
ghc,750,1,1,5.098024816,0
ghc,750,1,2,4.970049484,0
ghc,750,1,3,4.70208261,0
ghc,750,1,4,5.199745633,0
ghc,750,1,5,4.543962893,0
ghc,750,1,6,4.454093459,0
ghc,750,1,7,4.611694037,0
ghc,750,1,8,4.601049607,0
ghc,750,1,9,4.837184125,0
ghc,750,1,10,4.73053835,0
ghc,750,2,1,3.171238878,0
ghc,750,2,2,3.280651686,0
ghc,750,2,3,3.336977127,0
ghc,750,2,4,3.559596119,0
ghc,750,2,5,2.964968328,0
ghc,750,2,6,3.679364603,0
ghc,750,2,7,3.1948276,0
ghc,750,2,8,3.485921518,0
ghc,750,2,9,3.154476553,0
ghc,750,2,10,3.265952588,0
ghc,750,4,1,1.277023868,0
ghc,750,4,2,1.273479852,0
ghc,750,4,3,1.28849556,0
ghc,750,4,4,1.355677291,0
ghc,750,4,5,1.412131797,0
ghc,750,4,6,1.334781229,0
ghc,750,4,7,1.277673355,0
ghc,750,4,8,1.241133168,0
ghc,750,4,9,1.236069832,0
ghc,750,4,10,1.251076643,0
ghc,750,8,1,0.878669846,0
ghc,750,8,2,0.82085433,0
ghc,750,8,3,0.848081622,0
ghc,750,8,4,0.866771283,0
ghc,750,8,5,0.898681765,0
ghc,750,8,6,0.867933793,0
ghc,750,8,7,0.950048319,0
ghc,750,8,8,0.821939313,0
ghc,750,8,9,0.907118431,0
