variant,N,P,rep,seconds,rc
super,10000,4,2,2.807858,0
super,10000,4,3,2.825324,0
super,10000,4,4,2.817035,0
super,10000,4,5,2.803521,0
super,10000,4,6,2.813854,0
super,10000,4,7,2.827774,0
super,10000,4,8,2.835959,0
super,10000,4,9,2.854412,0
super,10000,4,10,2.831070,0
super,10000,6,1,2.958696,0
super,10000,6,2,2.966897,0
super,10000,6,3,2.955043,0
super,10000,6,4,2.960964,0
super,10000,6,5,2.994135,0
super,10000,6,6,2.957503,0
super,10000,6,7,2.969889,0
super,10000,6,8,2.929596,0
super,10000,6,9,2.942788,0
super,10000,6,10,2.937822,0
super,10000,8,1,2.989486,0
super,10000,8,2,2.986637,0
super,10000,8,3,2.948696,0
super,10000,8,4,2.932163,0
super,10000,8,5,2.988870,0
super,10000,8,6,2.973430,0
super,10000,8,7,3.033125,0
super,10000,8,8,2.979254,0
super,10000,8,9,3.011576,0
super,10000,8,10,2.984327,0
super,11000,2,1,2.182184,0
super,11000,2,2,2.207656,0
super,11000,2,3,2.197662,0
super,11000,2,4,2.196559,0
super,11000,2,5,2.202792,0
super,11000,2,6,2.197462,0
super,11000,2,7,2.223600,0
super,11000,2,8,2.197785,0
super,11000,2,9,2.233219,0
super,11000,2,10,2.227344,0
super,11000,4,1,2.957209,0
super,11000,4,2,2.980064,0
super,11000,4,3,3.004317,0
super,11000,4,4,2.965966,0
super,11000,4,5,2.973156,0
super,11000,4,6,2.952917,0
super,11000,4,7,2.972473,0
super,11000,4,8,2.954128,0
super,11000,4,9,2.977756,0
super,11000,4,10,2.982362,0
super,11000,6,1,3.135643,0
super,11000,6,2,3.155793,0
super,11000,6,3,3.157649,0
super,11000,6,4,3.144379,0
super,11000,6,5,3.146561,0
super,11000,6,6,3.110969,0
super,11000,6,7,3.148578,0
super,11000,6,8,3.154194,0
super,11000,6,9,3.175161,0
super,11000,6,10,3.189992,0
super,11000,8,1,3.143658,0
super,11000,8,2,3.135709,0
super,11000,8,3,3.135381,0
super,11000,8,4,3.164395,0
super,11000,8,5,3.152018,0
super,11000,8,6,3.152159,0
super,11000,8,7,3.166544,0
super,11000,8,8,3.114678,0
super,11000,8,9,3.197221,0
super,11000,8,10,3.155534,0
super,12000,2,1,2.305477,0
super,12000,2,2,2.274242,0
super,12000,2,3,2.294405,0
super,12000,2,4,2.312268,0
super,12000,2,5,2.304294,0
super,12000,2,6,2.296418,0
super,12000,2,7,2.280434,0
super,12000,2,8,2.316211,0
super,12000,2,9,2.302585,0
super,12000,2,10,2.314784,0
super,12000,4,1,3.115973,0
super,12000,4,2,3.166180,0
super,12000,4,3,3.152064,0
super,12000,4,4,3.151387,0
super,12000,4,5,3.188427,0
super,12000,4,6,3.118085,0
super,12000,4,7,3.142827,0
super,12000,4,8,3.084994,0
super,12000,4,9,3.139256,0
super,12000,4,10,3.104405,0
super,12000,6,1,3.297208,0
super,12000,6,2,3.309204,0
super,12000,6,3,3.291187,0
super,12000,6,4,3.225317,0
super,12000,6,5,3.338022,0
super,12000,6,6,3.337388,0
super,12000,6,7,3.300252,0
super,12000,6,8,3.275687,0
super,12000,6,9,3.316127,0
super,12000,6,10,3.297028,0
super,12000,8,1,3.267470,0
super,12000,8,2,3.282973,0
super,12000,8,3,3.315557,0
super,12000,8,4,3.321564,0
super,12000,8,5,3.271141,0
super,12000,8,6,3.296681,0
super,12000,8,7,3.328607,0
super,12000,8,8,3.322590,0
super,12000,8,9,3.325258,0
super,12000,8,10,3.317439,0
super,13000,2,1,2.433821,0
super,13000,2,2,2.377119,0
super,13000,2,3,2.386583,0
super,13000,2,4,2.373008,0
super,13000,2,5,2.355850,0
super,13000,2,6,2.396382,0
super,13000,2,7,2.394511,0
super,13000,2,8,2.385000,0
super,13000,2,9,2.389892,0
super,13000,2,10,2.404155,0
super,13000,4,1,3.243526,0
super,13000,4,2,3.292898,0
super,13000,4,3,3.272274,0
super,13000,4,4,3.253522,0
super,13000,4,5,3.254575,0
super,13000,4,6,3.254882,0
super,13000,4,7,3.258748,0
super,13000,4,8,3.271430,0
super,13000,4,9,3.286591,0
super,13000,4,10,3.264016,0
super,13000,6,1,3.465419,0
super,13000,6,2,3.478951,0
super,13000,6,3,3.491240,0
super,13000,6,4,3.454196,0
super,13000,6,5,3.536861,0
super,13000,6,6,3.435074,0
super,13000,6,7,3.535745,0
super,13000,6,8,3.464219,0
super,13000,6,9,3.500409,0
super,13000,6,10,3.517431,0
super,13000,8,1,3.433763,0
super,13000,8,2,3.446744,0
super,13000,8,3,3.488837,0
super,13000,8,4,3.517240,0
super,13000,8,5,3.458541,0
super,13000,8,6,3.430656,0
super,13000,8,7,3.468617,0
super,13000,8,8,3.398081,0
super,13000,8,9,3.488515,0
super,13000,8,10,3.455657,0
super,14000,2,1,2.432363,0
super,14000,2,2,2.426056,0
super,14000,2,3,2.416382,0
super,14000,2,4,2.460396,0
super,14000,2,5,2.442599,0
super,14000,2,6,2.455947,0
super,14000,2,7,2.456640,0
super,14000,2,8,2.456201,0
super,14000,2,9,2.433772,0
super,14000,2,10,2.456619,0
super,14000,4,1,3.401139,0
super,14000,4,2,3.312201,0
super,14000,4,3,3.355335,0
super,14000,4,4,3.346067,0
super,14000,4,5,3.384838,0
super,14000,4,6,3.382154,0
super,14000,4,7,3.419817,0
super,14000,4,8,3.415111,0
super,14000,4,9,3.392090,0
super,14000,4,10,3.406277,0
super,14000,6,1,3.595261,0
super,14000,6,2,3.600569,0
super,14000,6,3,3.634976,0
super,14000,6,4,3.617336,0
super,14000,6,5,3.635231,0
super,14000,6,6,3.653650,0
super,14000,6,7,3.610745,0
super,14000,6,8,3.619808,0
super,14000,6,9,3.616691,0
super,14000,6,10,3.619220,0
super,14000,8,1,3.589491,0
super,14000,8,2,3.618795,0
super,14000,8,3,3.637735,0
super,14000,8,4,3.603814,0
super,14000,8,5,3.595345,0
super,14000,8,6,3.635170,0
super,14000,8,7,3.593661,0
super,14000,8,8,3.571941,0
super,14000,8,9,3.632608,0
super,14000,8,10,3.629100,0
super,15000,2,1,2.506669,0
super,15000,2,2,2.545232,0
super,15000,2,3,2.532422,0
super,15000,2,4,2.532842,0
super,15000,2,5,2.533780,0
super,15000,2,6,2.515924,0
super,15000,2,7,2.520381,0
