variant,N,P,rep,seconds,rc
ghc,350000,1,10,0.352660234,0
ghc,350000,2,1,0.248719244,0
ghc,350000,2,2,0.288705181,0
ghc,350000,2,3,0.310464357,0
ghc,350000,2,4,0.296798225,0
ghc,350000,2,5,0.240877629,0
ghc,350000,2,6,0.29287932,0
ghc,350000,2,7,0.310292661,0
ghc,350000,2,8,0.259745673,0
ghc,350000,2,9,0.236565155,0
ghc,350000,2,10,0.266364008,0
ghc,350000,4,1,0.317065213,0
ghc,350000,4,2,0.256288015,0
ghc,350000,4,3,0.288007679,0
ghc,350000,4,4,0.293197026,0
ghc,350000,4,5,0.25550605,0
ghc,350000,4,6,0.253714694,0
ghc,350000,4,7,0.288415973,0
ghc,350000,4,8,0.259965268,0
ghc,350000,4,9,0.292786865,0
ghc,350000,4,10,0.311297252,0
ghc,350000,8,1,0.324820821,0
ghc,350000,8,2,0.323575052,0
ghc,350000,8,3,0.285211804,0
ghc,350000,8,4,0.29983354,0
ghc,350000,8,5,0.310953926,0
ghc,350000,8,6,0.332697955,0
ghc,350000,8,7,0.288630949,0
ghc,350000,8,8,0.345092002,0
ghc,350000,8,9,0.385957537,0
ghc,350000,8,10,0.395108062,0
ghc,400000,1,1,0.406698306,0
ghc,400000,1,2,0.397503945,0
ghc,400000,1,3,0.400851885,0
ghc,400000,1,4,0.398191092,0
ghc,400000,1,5,0.426178153,0
ghc,400000,1,6,0.431760005,0
ghc,400000,1,7,0.483175344,0
ghc,400000,1,8,0.47378308,0
ghc,400000,1,9,0.633617657,0
ghc,400000,1,10,0.721478701,0
ghc,400000,2,1,0.592121273,0
ghc,400000,2,2,0.52849061,0
ghc,400000,2,3,0.424384929,0
ghc,400000,2,4,0.402770323,0
ghc,400000,2,5,0.426145875,0
ghc,400000,2,6,0.434236434,0
ghc,400000,2,7,0.379080052,0
ghc,400000,2,8,0.352182594,0
ghc,400000,2,9,0.385717909,0
ghc,400000,2,10,0.341746368,0
ghc,400000,4,1,0.373343709,0
ghc,400000,4,2,0.336954595,0
ghc,400000,4,3,0.336936794,0
ghc,400000,4,4,0.322639617,0
ghc,400000,4,5,0.31910347,0
ghc,400000,4,6,0.326830369,0
ghc,400000,4,7,0.32594074,0
ghc,400000,4,8,0.344524607,0
ghc,400000,4,9,0.303131876,0
ghc,400000,4,10,0.323795131,0
ghc,400000,8,1,0.347860673,0
ghc,400000,8,2,0.447273563,0
ghc,400000,8,3,0.559410819,0
ghc,400000,8,4,0.427827004,0
ghc,400000,8,5,0.427551395,0
ghc,400000,8,6,0.443985326,0
ghc,400000,8,7,0.404344896,0
ghc,400000,8,8,0.37153556,0
ghc,400000,8,9,0.345851544,0
ghc,400000,8,10,0.411613267,0
ghc,450000,1,1,0.471965897,0
ghc,450000,1,2,0.456462571,0
ghc,450000,1,3,0.460457546,0
ghc,450000,1,4,0.505533155,0
ghc,450000,1,5,0.478860901,0
ghc,450000,1,6,0.46129554,0
ghc,450000,1,7,0.463140482,0
ghc,450000,1,8,0.467784489,0
ghc,450000,1,9,0.49971062,0
ghc,450000,1,10,0.474973255,0
ghc,450000,2,1,0.371664097,0
ghc,450000,2,2,0.364679326,0
ghc,450000,2,3,0.41297878,0
ghc,450000,2,4,0.381427895,0
ghc,450000,2,5,0.366044363,0
ghc,450000,2,6,0.356040573,0
ghc,450000,2,7,0.36025114,0
ghc,450000,2,8,0.404818963,0
ghc,450000,2,9,0.601318487,0
ghc,450000,2,10,0.55553261,0
ghc,450000,4,1,0.587049561,0
ghc,450000,4,2,0.385410429,0
ghc,450000,4,3,0.370782558,0
ghc,450000,4,4,0.385295914,0
ghc,450000,4,5,0.440501959,0
ghc,450000,4,6,0.47232278,0
ghc,450000,4,7,0.381575603,0
ghc,450000,4,8,0.381144105,0
ghc,450000,4,9,0.339675927,0
ghc,450000,4,10,0.340601346,0
ghc,450000,8,1,0.449895476,0
ghc,450000,8,2,0.435225905,0
ghc,450000,8,3,0.480940068,0
ghc,450000,8,4,0.475900899,0
ghc,450000,8,5,0.440701987,0
ghc,450000,8,6,0.440334779,0
ghc,450000,8,7,0.446420995,0
ghc,450000,8,8,0.462896629,0
ghc,450000,8,9,0.576365097,0
ghc,450000,8,10,0.606425813,0
ghc,500000,1,1,0.702257465,0
ghc,500000,1,2,0.552769119,0
ghc,500000,1,3,0.645559673,0
