variant,N,P,rep,seconds,rc
super,250000,2,4,0.007580,0
super,250000,2,5,0.009233,0
super,250000,2,6,0.008853,0
super,250000,2,7,0.008563,0
super,250000,2,8,0.008027,0
super,250000,2,9,0.011030,0
super,250000,2,10,0.007964,0
super,250000,4,1,0.009613,0
super,250000,4,2,0.009481,0
super,250000,4,3,0.008365,0
super,250000,4,4,0.010899,0
super,250000,4,5,0.010445,0
super,250000,4,6,0.008757,0
super,250000,4,7,0.010173,0
super,250000,4,8,0.010898,0
super,250000,4,9,0.009010,0
super,250000,4,10,0.010028,0
super,250000,8,1,0.015554,0
super,250000,8,2,0.018687,0
super,250000,8,3,0.013977,0
super,250000,8,4,0.011307,0
super,250000,8,5,0.012211,0
super,250000,8,6,0.010149,0
super,250000,8,7,0.013465,0
super,250000,8,8,0.014317,0
super,250000,8,9,0.010723,0
super,250000,8,10,0.016951,0
super,300000,1,1,0.008565,0
super,300000,1,2,0.008222,0
super,300000,1,3,0.008606,0
super,300000,1,4,0.010754,0
super,300000,1,5,0.013359,0
super,300000,1,6,0.012732,0
super,300000,1,7,0.009556,0
super,300000,1,8,0.012665,0
super,300000,1,9,0.008502,0
super,300000,1,10,0.008591,0
super,300000,2,1,0.013406,0
super,300000,2,2,0.008950,0
super,300000,2,3,0.012812,0
super,300000,2,4,0.013606,0
super,300000,2,5,0.013972,0
super,300000,2,6,0.009078,0
super,300000,2,7,0.009818,0
super,300000,2,8,0.009736,0
super,300000,2,9,0.009425,0
super,300000,2,10,0.010374,0
super,300000,4,1,0.010134,0
super,300000,4,2,0.009944,0
super,300000,4,3,0.011374,0
super,300000,4,4,0.010430,0
super,300000,4,5,0.011619,0
super,300000,4,6,0.010016,0
super,300000,4,7,0.010995,0
super,300000,4,8,0.011006,0
super,300000,4,9,0.013923,0
super,300000,4,10,0.010483,0
super,300000,8,1,0.014003,0
super,300000,8,2,0.014110,0
super,300000,8,3,0.013949,0
super,300000,8,4,0.013438,0
super,300000,8,5,0.012969,0
super,300000,8,6,0.011500,0
super,300000,8,7,0.012709,0
super,300000,8,8,0.014975,0
super,300000,8,9,0.012903,0
super,300000,8,10,0.014457,0
super,350000,1,1,0.010290,0
super,350000,1,2,0.008999,0
super,350000,1,3,0.010247,0
super,350000,1,4,0.009399,0
super,350000,1,5,0.010709,0
super,350000,1,6,0.010007,0
super,350000,1,7,0.012913,0
super,350000,1,8,0.009294,0
super,350000,1,9,0.009583,0
super,350000,1,10,0.010545,0
super,350000,2,1,0.011695,0
super,350000,2,2,0.015728,0
super,350000,2,3,0.015796,0
super,350000,2,4,0.011472,0
super,350000,2,5,0.013285,0
super,350000,2,6,0.012103,0
super,350000,2,7,0.015933,0
super,350000,2,8,0.016272,0
super,350000,2,9,0.014689,0
super,350000,2,10,0.011730,0
super,350000,4,1,0.012957,0
super,350000,4,2,0.012255,0
super,350000,4,3,0.012219,0
super,350000,4,4,0.012936,0
super,350000,4,5,0.011392,0
super,350000,4,6,0.012276,0
super,350000,4,7,0.011589,0
super,350000,4,8,0.011733,0
super,350000,4,9,0.013231,0
super,350000,4,10,0.016973,0
super,350000,8,1,0.018396,0
super,350000,8,2,0.019746,0
super,350000,8,3,0.014960,0
super,350000,8,4,0.022556,0
super,350000,8,5,0.016662,0
super,350000,8,6,0.019203,0
super,350000,8,7,0.014673,0
super,350000,8,8,0.014579,0
super,350000,8,9,0.020072,0
super,350000,8,10,0.016407,0
super,400000,1,1,0.014188,0
super,400000,1,2,0.012889,0
super,400000,1,3,0.011035,0
super,400000,1,4,0.012371,0
super,400000,1,5,0.014242,0
super,400000,1,6,0.013236,0
super,400000,1,7,0.012914,0
super,400000,1,8,0.018402,0
super,400000,1,9,0.011488,0
super,400000,1,10,0.011302,0
super,400000,2,1,0.013324,0
super,400000,2,2,0.013110,0
super,400000,2,3,0.011796,0
super,400000,2,4,0.020055,0
super,400000,2,5,0.013232,0
super,400000,2,6,0.019800,0
super,400000,2,7,0.013249,0
super,400000,2,8,0.017925,0
super,400000,2,9,0.012558,0
super,400000,2,10,0.013277,0
super,400000,4,1,0.012820,0
super,400000,4,2,0.017950,0
super,400000,4,3,0.013021,0
super,400000,4,4,0.010770,0
super,400000,4,5,0.015341,0
super,400000,4,6,0.010745,0
super,400000,4,7,0.011847,0
super,400000,4,8,0.013460,0
super,400000,4,9,0.013053,0
super,400000,4,10,0.012669,0
super,400000,8,1,0.020666,0
super,400000,8,2,0.014874,0
super,400000,8,3,0.023781,0
super,400000,8,4,0.020711,0
super,400000,8,5,0.024494,0
super,400000,8,6,0.030900,0
super,400000,8,7,0.023010,0
